time,sensor.sensor_temperatura_1_humidity,sensor.sensor_temperatura_1_pressure,sensor.sensor_temperatura_1_temperature,sensor_puerta_1 Puerta,suma_ventanas_arriba,suma_ventanas_abajo,azimuth_mean,elevacion_sol,temperatura_exterior,porcentaje_nubes,temperatura_calefaccion_y,hora,part_of_day,mes,season,hora_sin,hora_cos,dia_1,dia_2,dia_3,dia_4,dia_5,dia_6
2025-03-05 09:00:00,71.92,1015.2,16.86,0.0,3600.0,14400.0,130.61,30.92,13.6,100.0,19.2,9,3,3,3,0.631087944326053,-0.7757112907044197,False,True,False,False,False,False
2025-03-05 10:00:00,72.02,1015.67,16.84,0.0,3600.0,14400.0,146.22,38.61,13.7,100.0,19.1,10,3,3,3,0.3984010898462414,-0.917211301505453,False,True,False,False,False,False
2025-03-05 11:00:00,72.32,1014.9,16.76,0.0,3600.0,14400.0,164.97,43.4,13.3,100.0,19.1,11,3,3,3,0.1361666490962471,-0.9906859460363306,False,True,False,False,False,False
2025-03-05 12:00:00,72.05,1014.05,16.65,0.0,3600.0,14400.0,185.6,44.37,13.4,100.0,19.0,12,2,3,0,-0.1361666490962464,-0.9906859460363308,False,True,False,False,False,False
2025-03-05 13:00:00,72.04,1013.0,16.6,0.0,3600.0,14400.0,205.5,41.28,13.6,100.0,19.0,13,2,3,3,-0.39840108984624156,-0.9172113015054529,False,True,False,False,False,False
2025-03-05 14:00:00,72.31,1013.0,16.58,0.0,3600.0,14400.0,222.62,34.82,13.4,100.0,19.0,14,2,3,3,-0.6310879443260528,-0.7757112907044198,False,True,False,False,False,False
2025-03-05 15:00:00,72.63,1013.2,16.51,0.0,3600.0,14400.0,236.65,26.04,13.4,100.0,18.9,15,2,3,3,-0.816969893010442,-0.5766803221148672,False,True,False,False,False,False
2025-03-05 16:00:00,73.02,1013.05,16.46,0.0,3600.0,14400.0,248.32,15.82,13.3,100.0,18.8,16,2,3,3,-0.9422609221188204,-0.3348796121709864,False,True,False,False,False,False
2025-03-05 17:00:00,73.58,1013.05,16.48,0.0,3600.0,14400.0,258.73,4.7,13.2,100.0,18.8,17,2,3,3,-0.9976687691905393,-0.06824241336467046,False,True,False,False,False,False
2025-03-05 18:00:00,74.1,1013.35,16.46,0.0,3600.0,14400.0,267.52,-5.95,13.1,100.0,18.8,18,1,3,3,-0.979084087682323,0.2034560130526333,False,True,False,False,False,False
2025-03-05 19:00:00,74.66,1013.5,16.46,0.0,3600.0,14400.0,276.76,-17.01,13.1,100.0,18.7,19,1,3,3,-0.8878852184023756,0.4600650377311516,False,True,False,False,False,False
2025-03-05 20:00:00,74.74,1013.5,16.47,0.0,3600.0,14400.0,288.39,-29.24,13.2,100.0,18.7,20,1,3,3,-0.730835964278124,0.6825531432186542,False,True,False,False,False,False
2025-03-05 21:00:00,74.74,1013.5,16.5,0.0,3600.0,14400.0,301.38,-39.72,13.3,100.0,18.7,21,1,3,3,-0.5195839500354336,0.8544194045464886,False,True,False,False,False,False
2025-03-06 07:00:00,76.18,1011.9,16.51,0.0,3600.0,14400.0,106.07,10.33,12.7,100.0,18.4,7,3,3,2,0.9422609221188205,-0.33487961217098616,False,False,True,False,False,False
2025-03-06 08:00:00,76.29,1012.5,16.49,0.0,3600.0,14400.0,118.04,22.09,13.3,100.0,18.6,8,3,3,2,0.8169698930104421,-0.5766803221148671,False,False,True,False,False,False
2025-03-06 09:00:00,76.35,1012.2,16.5,0.0,3600.0,14400.0,130.96,31.61,13.7,100.0,18.5,9,3,3,3,0.631087944326053,-0.7757112907044197,False,False,True,False,False,False
2025-03-06 10:00:00,76.16,1011.9,16.5,0.0,3600.0,14400.0,146.76,39.23,14.2,100.0,18.5,10,3,3,3,0.3984010898462414,-0.917211301505453,False,False,True,False,False,False
2025-03-06 11:00:00,76.06,1012.2,16.52,0.0,3600.0,14400.0,165.74,43.91,15.0,100.0,18.4,11,3,3,3,0.1361666490962471,-0.9906859460363306,False,False,True,False,False,False
2025-03-06 12:00:00,76.24,1011.73,16.59,0.0,3600.0,14400.0,185.82,44.76,14.4,100.0,18.4,12,2,3,0,-0.1361666490962464,-0.9906859460363308,False,False,True,False,False,False
2025-03-06 13:00:00,76.32,1011.5,16.68,0.0,3600.0,14400.0,205.67,41.65,14.8,100.0,18.4,13,2,3,3,-0.39840108984624156,-0.9172113015054529,False,False,True,False,False,False
2025-03-06 14:00:00,76.04,1010.5,16.72,0.0,3600.0,14400.0,222.87,35.15,15.4,100.0,18.5,14,2,3,3,-0.6310879443260528,-0.7757112907044198,False,False,True,False,False,False
2025-03-06 15:00:00,75.86,1010.2,16.74,0.0,3600.0,14400.0,236.93,26.33,15.1,100.0,18.4,15,2,3,3,-0.816969893010442,-0.5766803221148672,False,False,True,False,False,False
2025-03-06 16:00:00,75.99,1010.65,16.69,0.0,3600.0,14400.0,248.61,16.09,14.8,93.7,18.4,16,2,3,3,-0.9422609221188204,-0.3348796121709864,False,False,True,False,False,False
2025-03-06 17:00:00,76.12,1012.5,16.66,0.0,3600.0,14400.0,259.09,4.87,14.4,66.4,18.4,17,2,3,3,-0.9976687691905393,-0.06824241336467046,False,False,True,False,False,False
2025-03-06 18:00:00,76.13,1011.2,16.61,0.0,3600.0,14400.0,268.03,-5.95,13.6,78.9,18.4,18,1,3,3,-0.979084087682323,0.2034560130526333,False,False,True,False,False,False
2025-03-06 19:00:00,76.23,1011.97,16.55,0.0,3600.0,14400.0,277.29,-17.01,13.2,97.7,18.4,19,1,3,3,-0.8878852184023756,0.4600650377311516,False,False,True,False,False,False
2025-03-06 20:00:00,75.96,1012.2,16.5,0.0,3600.0,14400.0,288.97,-29.21,13.0,89.8,18.3,20,1,3,3,-0.730835964278124,0.6825531432186542,False,False,True,False,False,False
2025-03-06 21:00:00,75.66,1012.35,16.49,0.0,3600.0,14400.0,302.03,-39.63,12.8,84.4,18.3,21,1,3,3,-0.5195839500354336,0.8544194045464886,False,False,True,False,False,False
2025-03-07 08:00:00,69.0,1011.2,17.49,285.0,3600.0,14400.0,123.18,26.92,,,19.1,8,3,3,2,0.8169698930104421,-0.5766803221148671,False,False,False,True,False,False
2025-03-07 09:00:00,70.16,1011.5,17.48,2979.0,3600.0,14400.0,130.47,31.79,13.5,100.0,19.0,9,3,3,3,0.631087944326053,-0.7757112907044197,False,False,False,True,False,False
2025-03-07 10:00:00,68.98,1011.5,18.05,968.0,3600.0,14400.0,146.28,39.48,14.1,100.0,19.0,10,3,3,3,0.3984010898462414,-0.917211301505453,False,False,False,True,False,False
2025-03-07 11:00:00,68.43,1011.25,18.44,161.0,3600.0,14400.0,165.32,44.24,14.9,89.8,19.5,11,3,3,3,0.1361666490962471,-0.9906859460363306,False,False,False,True,False,False
2025-03-07 12:00:00,67.53,1010.0,18.58,372.0,3600.0,14400.0,185.8,45.15,15.9,75.8,20.1,12,2,3,0,-0.1361666490962464,-0.9906859460363308,False,False,False,True,False,False
2025-03-07 13:00:00,67.73,1009.23,18.59,0.0,3600.0,14400.0,205.85,42.01,15.9,49.2,20.2,13,2,3,3,-0.39840108984624156,-0.9172113015054529,False,False,False,True,False,False
2025-03-07 14:00:00,67.46,1008.47,18.78,0.0,3600.0,14400.0,223.12,35.48,15.4,51.6,20.4,14,2,3,3,-0.6310879443260528,-0.7757112907044198,False,False,False,True,False,False
2025-03-07 15:00:00,67.29,1007.65,18.83,0.0,3600.0,14400.0,237.21,26.62,15.3,100.0,20.6,15,2,3,3,-0.816969893010442,-0.5766803221148672,False,False,False,True,False,False
2025-03-07 16:00:00,66.7,1007.47,19.01,0.0,3600.0,14400.0,248.9,16.36,14.8,100.0,21.1,16,2,3,3,-0.9422609221188204,-0.3348796121709864,False,False,False,True,False,False
2025-03-07 17:00:00,66.53,1006.26,19.06,0.0,3600.0,14400.0,259.29,5.23,14.1,100.0,21.1,17,2,3,3,-0.9976687691905393,-0.06824241336467046,False,False,False,True,False,False
2025-03-07 18:00:00,66.55,1006.45,19.17,0.0,3600.0,14400.0,268.18,-5.49,13.5,100.0,21.5,18,1,3,3,-0.979084087682323,0.2034560130526333,False,False,False,True,False,False
2025-03-07 19:00:00,66.32,1005.8,19.27,84.0,3600.0,14400.0,277.82,-17.01,13.2,100.0,21.5,19,1,3,3,-0.8878852184023756,0.4600650377311516,False,False,False,True,False,False
2025-03-07 20:00:00,67.04,1006.95,18.84,0.0,3600.0,14400.0,289.55,-29.19,13.1,99.2,21.7,20,1,3,3,-0.730835964278124,0.6825531432186542,False,False,False,True,False,False
2025-03-07 21:00:00,67.87,1006.45,18.49,0.0,3600.0,14400.0,302.69,-39.56,12.6,96.1,21.7,21,1,3,3,-0.5195839500354336,0.8544194045464886,False,False,False,True,False,False
2025-03-08 07:00:00,69.21,1003.4,17.79,0.0,3600.0,14400.0,105.25,10.6,12.2,100.0,19.7,7,3,3,2,0.9422609221188205,-0.33487961217098616,False,False,False,False,True,False
2025-03-08 08:00:00,69.16,1002.85,17.74,0.0,3600.0,14400.0,116.92,22.18,13.3,100.0,19.6,8,3,3,2,0.8169698930104421,-0.5766803221148671,False,False,False,False,True,False
2025-03-08 09:00:00,69.24,1002.7,17.74,0.0,3600.0,14400.0,129.77,31.84,14.4,97.7,19.6,9,3,3,3,0.631087944326053,-0.7757112907044197,False,False,False,False,True,False
2025-03-08 10:00:00,69.38,1002.37,17.76,0.0,3600.0,14400.0,145.53,39.64,15.4,93.7,19.6,10,3,3,3,0.3984010898462414,-0.917211301505453,False,False,False,False,True,False
2025-03-08 11:00:00,69.66,1001.7,17.76,0.0,3600.0,14400.0,164.59,44.53,16.0,95.3,19.5,11,3,3,3,0.1361666490962471,-0.9906859460363306,False,False,False,False,True,False
2025-03-08 12:00:00,69.95,1001.2,17.79,0.0,3600.0,14400.0,185.71,45.53,16.0,100.0,19.5,12,2,3,0,-0.1361666490962464,-0.9906859460363308,False,False,False,False,True,False
2025-03-08 13:00:00,69.96,999.32,17.78,0.0,3600.0,14400.0,206.03,42.38,16.4,100.0,19.5,13,2,3,3,-0.39840108984624156,-0.9172113015054529,False,False,False,False,True,False
2025-03-08 14:00:00,69.96,998.15,17.78,0.0,3600.0,14400.0,223.38,35.81,16.3,100.0,19.5,14,2,3,3,-0.6310879443260528,-0.7757112907044198,False,False,False,False,True,False
2025-03-08 15:00:00,70.06,997.3,17.79,0.0,3600.0,14400.0,237.5,26.92,15.7,100.0,19.4,15,2,3,3,-0.816969893010442,-0.5766803221148672,False,False,False,False,True,False
2025-03-08 16:00:00,70.25,996.45,17.79,0.0,3600.0,14400.0,249.2,16.62,15.7,100.0,19.4,16,2,3,3,-0.9422609221188204,-0.3348796121709864,False,False,False,False,True,False
2025-03-08 17:00:00,70.54,996.6,17.79,0.0,3600.0,14400.0,259.81,5.22,15.0,100.0,19.4,17,2,3,3,-0.9976687691905393,-0.06824241336467046,False,False,False,False,True,False
2025-03-08 18:00:00,70.69,995.88,17.78,0.0,3600.0,14400.0,268.68,-5.49,14.6,100.0,19.4,18,1,3,3,-0.979084087682323,0.2034560130526333,False,False,False,False,True,False
2025-03-08 19:00:00,70.95,996.02,17.8,0.0,3600.0,14400.0,278.35,-17.0,14.3,100.0,19.4,19,1,3,3,-0.8878852184023756,0.4600650377311516,False,False,False,False,True,False
2025-03-08 20:00:00,71.04,995.85,17.8,0.0,3600.0,14400.0,290.14,-29.16,13.9,100.0,19.4,20,1,3,3,-0.730835964278124,0.6825531432186542,False,False,False,False,True,False
2025-03-08 21:00:00,70.9,996.45,17.78,0.0,3600.0,14400.0,303.34,-39.47,13.7,100.0,19.3,21,1,3,3,-0.5195839500354336,0.8544194045464886,False,False,False,False,True,False
2025-03-09 07:00:00,53.11,996.3,17.14,0.0,3600.0,14400.0,105.24,11.17,9.7,15.6,18.8,7,3,3,2,0.9422609221188205,-0.33487961217098616,False,False,False,False,False,True
2025-03-09 08:00:00,52.37,996.73,17.09,0.0,3600.0,14400.0,117.14,22.91,11.0,18.0,18.7,8,3,3,2,0.8169698930104421,-0.5766803221148671,False,False,False,False,False,True
2025-03-09 09:00:00,50.7,996.73,17.07,0.0,3600.0,14400.0,130.11,32.54,12.7,1.6,18.7,9,3,3,3,0.631087944326053,-0.7757112907044197,False,False,False,False,False,True
2025-03-09 10:00:00,48.72,995.6,17.01,0.0,3600.0,14400.0,146.07,40.27,14.4,16.4,18.7,10,3,3,3,0.3984010898462414,-0.917211301505453,False,False,False,False,False,True
2025-03-09 11:00:00,48.15,996.8,17.04,0.0,3600.0,14400.0,165.38,45.05,15.6,86.7,18.6,11,3,3,3,0.1361666490962471,-0.9906859460363306,False,False,False,False,False,True
2025-03-09 12:00:00,47.09,996.05,17.07,0.0,3600.0,14400.0,185.95,45.92,16.4,29.7,18.6,12,2,3,0,-0.1361666490962464,-0.9906859460363308,False,False,False,False,False,True
2025-03-09 13:00:00,46.47,995.4,17.11,0.0,3600.0,14400.0,206.21,42.75,17.2,10.2,18.6,13,2,3,3,-0.39840108984624156,-0.9172113015054529,False,False,False,False,False,True
2025-03-09 14:00:00,45.99,995.4,17.19,0.0,3600.0,14400.0,223.63,36.14,17.6,21.1,18.5,14,2,3,3,-0.6310879443260528,-0.7757112907044198,False,False,False,False,False,True
2025-03-09 15:00:00,47.67,994.9,17.34,0.0,3600.0,14400.0,237.79,27.21,17.6,57.0,18.5,15,2,3,3,-0.816969893010442,-0.5766803221148672,False,False,False,False,False,True
2025-03-09 16:00:00,49.86,995.3,17.35,0.0,3600.0,14400.0,249.5,16.89,17.0,36.7,18.5,16,2,3,3,-0.9422609221188204,-0.3348796121709864,False,False,False,False,False,True
2025-03-09 17:00:00,50.84,995.75,17.37,0.0,3600.0,14400.0,260.01,5.58,15.7,91.4,18.6,17,2,3,3,-0.9976687691905393,-0.06824241336467046,False,False,False,False,False,True
2025-03-09 18:00:00,51.53,995.95,17.37,0.0,3600.0,14400.0,268.39,-4.47,14.4,100.0,18.6,18,1,3,3,-0.979084087682323,0.2034560130526333,False,False,False,False,False,True
2025-03-09 19:00:00,52.05,997.12,17.33,0.0,3600.0,14400.0,278.16,-16.17,13.1,100.0,18.6,19,1,3,3,-0.8878852184023756,0.4600650377311516,False,False,False,False,False,True
2025-03-09 20:00:00,52.28,997.97,17.34,0.0,3600.0,14400.0,290.72,-29.13,13.1,1.6,18.6,20,1,3,3,-0.730835964278124,0.6825531432186542,False,False,False,False,False,True
2025-03-09 21:00:00,52.19,998.15,17.3,0.0,3600.0,14400.0,303.99,-39.39,11.7,63.3,18.6,21,1,3,3,-0.5195839500354336,0.8544194045464886,False,False,False,False,False,True
2025-03-10 07:00:00,53.81,998.0,17.18,379.0,2240.25,8961.0,104.93,11.42,9.5,84.4,18.5,7,3,3,2,0.9422609221188205,-0.33487961217098616,False,False,False,False,False,False
2025-03-10 08:00:00,55.33,998.65,17.73,694.0,900.0,3600.0,116.58,22.96,10.7,20.3,18.4,8,3,3,2,0.8169698930104421,-0.5766803221148671,False,False,False,False,False,False
2025-03-10 09:00:00,52.72,998.6,18.3,452.0,900.0,3600.0,129.51,32.65,13.0,39.8,18.5,9,3,3,3,0.631087944326053,-0.7757112907044197,False,False,False,False,False,False
2025-03-10 10:00:00,50.02,998.6,18.58,0.0,900.0,3600.0,145.44,40.48,14.6,71.9,19.0,10,3,3,3,0.3984010898462414,-0.917211301505453,False,False,False,False,False,False
2025-03-10 11:00:00,47.6,998.3,18.86,0.0,900.0,3600.0,164.79,45.36,15.5,18.7,19.5,11,3,3,3,0.1361666490962471,-0.9906859460363306,False,False,False,False,False,False
2025-03-10 12:00:00,46.43,998.1,18.96,259.0,900.0,3600.0,186.6,46.24,16.9,84.4,19.8,12,2,3,0,-0.1361666490962464,-0.9906859460363308,False,False,False,False,False,False
2025-03-10 13:00:00,44.93,997.45,19.12,0.0,900.0,3600.0,207.66,42.76,17.5,95.3,20.1,13,2,3,3,-0.39840108984624156,-0.9172113015054529,False,False,False,False,False,False
2025-03-10 14:00:00,44.23,997.45,19.22,0.0,900.0,3600.0,224.93,35.93,17.7,60.2,20.3,14,2,3,3,-0.6310879443260528,-0.7757112907044198,False,False,False,False,False,False
2025-03-10 15:00:00,45.5,997.15,19.68,3374.0,2100.5,8402.0,238.92,26.85,18.2,69.5,20.5,15,2,3,3,-0.816969893010442,-0.5766803221148672,False,False,False,False,False,False
2025-03-10 16:00:00,41.66,997.8,20.42,3600.0,2700.0,10800.0,250.51,16.44,17.6,70.3,20.7,16,2,3,3,-0.9422609221188204,-0.3348796121709864,False,False,False,False,False,False
2025-03-10 17:00:00,46.06,998.45,20.75,798.0,2700.0,10800.0,260.7,5.38,15.8,86.7,20.9,17,2,3,3,-0.9976687691905393,-0.06824241336467046,False,False,False,False,False,False
2025-03-10 18:00:00,51.79,999.0,21.1,2642.0,2700.0,10800.0,268.9,-4.47,14.4,100.0,21.0,18,1,3,3,-0.979084087682323,0.2034560130526333,False,False,False,False,False,False
2025-03-10 19:00:00,54.01,999.3,21.26,432.0,2700.0,10800.0,278.7,-16.16,13.1,100.0,21.8,19,1,3,3,-0.8878852184023756,0.4600650377311516,False,False,False,False,False,False
2025-03-10 20:00:00,54.4,999.7,20.47,0.0,2700.0,10800.0,291.32,-29.1,13.0,100.0,21.9,20,1,3,3,-0.730835964278124,0.6825531432186542,False,False,False,False,False,False
2025-03-10 21:00:00,55.24,1000.0,19.86,0.0,2700.0,10800.0,304.65,-39.29,12.4,98.4,22.0,21,1,3,3,-0.5195839500354336,0.8544194045464886,False,False,False,False,False,False
2025-03-11 07:00:00,51.92,999.0,19.08,405.0,2700.0,10800.0,104.95,12.01,11.5,100.0,20.0,7,3,3,2,0.9422609221188205,-0.33487961217098616,True,False,False,False,False,False
2025-03-11 08:00:00,50.54,998.73,19.33,0.0,2700.0,10800.0,116.8,23.7,11.7,100.0,20.4,8,3,3,2,0.8169698930104421,-0.5766803221148671,True,False,False,False,False,False
2025-03-11 09:00:00,49.07,998.8,19.57,117.0,2700.0,10800.0,129.86,33.35,13.4,78.9,20.9,9,3,3,3,0.631087944326053,-0.7757112907044197,True,False,False,False,False,False
2025-03-11 10:00:00,48.38,998.15,19.62,19.0,2700.0,10800.0,146.0,41.11,16.0,76.6,21.2,10,3,3,3,0.3984010898462414,-0.917211301505453,True,False,False,False,False,False
2025-03-11 11:00:00,47.52,998.22,19.27,130.0,2700.0,10800.0,165.6,45.87,17.5,91.4,21.5,11,3,3,3,0.1361666490962471,-0.9906859460363306,True,False,False,False,False,False
2025-03-11 12:00:00,46.77,996.8,19.17,402.0,2700.0,10800.0,187.29,46.61,18.4,44.5,21.4,12,2,3,0,-0.1361666490962464,-0.9906859460363308,True,False,False,False,False,False
2025-03-11 13:00:00,45.94,995.6,19.19,0.0,2700.0,10800.0,207.86,43.13,19.2,100.0,21.1,13,2,3,3,-0.39840108984624156,-0.9172113015054529,True,False,False,False,False,False
2025-03-11 14:00:00,44.15,994.98,19.24,358.0,2700.0,10800.0,225.2,36.26,18.0,100.0,20.9,14,2,3,3,-0.6310879443260528,-0.7757112907044198,True,False,False,False,False,False
2025-03-11 15:00:00,49.88,996.28,20.0,28.0,647.5,2590.0,239.22,27.15,15.7,96.1,20.8,15,2,3,3,-0.816969893010442,-0.5766803221148672,True,False,False,False,False,False
2025-03-11 16:00:00,52.87,995.8,21.04,2692.0,0.0,0.0,250.81,16.71,16.8,99.2,20.7,16,2,3,3,-0.9422609221188204,-0.3348796121709864,True,False,False,False,False,False
2025-03-11 17:00:00,51.89,995.6,21.26,1976.0,0.0,0.0,261.05,5.56,16.9,98.4,21.0,17,2,3,3,-0.9976687691905393,-0.06824241336467046,True,False,False,False,False,False
2025-03-11 18:00:00,53.47,996.14,21.65,737.0,0.0,0.0,269.09,-4.06,15.1,55.5,21.3,18,1,3,3,-0.979084087682323,0.2034560130526333,True,False,False,False,False,False
2025-03-11 19:00:00,53.62,996.6,21.92,505.0,0.0,0.0,279.23,-16.16,14.0,36.7,21.7,19,1,3,3,-0.8878852184023756,0.4600650377311516,True,False,False,False,False,False
2025-03-11 20:00:00,52.88,996.72,21.0,0.0,0.0,0.0,291.91,-29.07,13.7,35.2,21.8,20,1,3,3,-0.730835964278124,0.6825531432186542,True,False,False,False,False,False
2025-03-11 21:00:00,53.06,996.72,20.4,0.0,0.0,0.0,305.31,-39.21,,,21.9,21,1,3,3,-0.5195839500354336,0.8544194045464886,True,False,False,False,False,False
2025-03-12 07:00:00,50.29,999.0,19.62,0.0,0.0,0.0,104.65,12.28,10.7,5.5,20.6,7,3,3,2,0.9422609221188205,-0.33487961217098616,False,True,False,False,False,False
2025-03-12 08:00:00,49.21,998.87,20.01,0.0,0.0,0.0,116.23,23.74,12.6,1.6,20.8,8,3,3,2,0.8169698930104421,-0.5766803221148671,False,True,False,False,False,False
2025-03-12 09:00:00,46.9,999.0,20.11,0.0,0.0,0.0,129.25,33.46,14.7,0.0,21.2,9,3,3,3,0.631087944326053,-0.7757112907044197,False,True,False,False,False,False
2025-03-12 10:00:00,43.82,998.79,20.08,0.0,0.0,0.0,145.36,41.31,16.3,0.0,21.5,10,3,3,3,0.3984010898462414,-0.917211301505453,False,True,False,False,False,False
2025-03-12 11:00:00,42.45,998.06,20.2,526.0,0.0,0.0,165.0,46.19,17.9,7.0,21.5,11,3,3,3,0.1361666490962471,-0.9906859460363306,False,True,False,False,False,False
2025-03-12 12:00:00,41.81,996.72,20.43,475.0,0.0,0.0,186.79,47.03,19.3,71.1,21.4,12,2,3,0,-0.1361666490962464,-0.9906859460363308,False,True,False,False,False,False
2025-03-12 13:00:00,39.84,996.33,20.18,0.0,0.0,0.0,208.05,43.49,20.1,34.4,21.5,13,2,3,3,-0.39840108984624156,-0.9172113015054529,False,True,False,False,False,False
2025-03-12 14:00:00,38.72,996.1,19.9,124.0,0.0,0.0,225.47,36.59,21.2,68.0,21.5,14,2,3,3,-0.6310879443260528,-0.7757112907044198,False,True,False,False,False,False
2025-03-12 15:00:00,42.28,995.72,20.36,319.0,0.0,0.0,239.51,27.44,19.6,95.3,21.3,15,2,3,3,-0.816969893010442,-0.5766803221148672,False,True,False,False,False,False
2025-03-12 16:00:00,44.71,995.68,21.54,98.0,0.0,0.0,251.11,16.97,18.4,100.0,21.3,16,2,3,3,-0.9422609221188204,-0.3348796121709864,False,True,False,False,False,False
2025-03-12 17:00:00,44.04,996.1,21.1,2790.0,523.25,2093.0,261.42,5.74,17.3,99.2,21.6,17,2,3,3,-0.9976687691905393,-0.06824241336467046,False,True,False,False,False,False
2025-03-12 18:00:00,42.22,996.45,21.31,3600.0,900.0,3600.0,269.63,-4.09,,,21.7,18,1,3,3,-0.979084087682323,0.2034560130526333,False,True,False,False,False,False
2025-03-12 19:00:00,43.87,997.15,21.74,768.0,900.0,3600.0,279.76,-16.16,15.4,99.2,21.7,19,1,3,3,-0.8878852184023756,0.4600650377311516,False,True,False,False,False,False
2025-03-12 20:00:00,44.19,997.45,21.26,0.0,900.0,3600.0,292.5,-29.03,14.5,100.0,21.8,20,1,3,3,-0.730835964278124,0.6825531432186542,False,True,False,False,False,False
2025-03-12 21:00:00,42.94,996.62,20.56,0.0,900.0,3600.0,305.97,-39.11,13.9,100.0,22.0,21,1,3,3,-0.5195839500354336,0.8544194045464886,False,True,False,False,False,False
2025-03-13 07:00:00,44.43,994.86,20.24,1400.0,900.0,3600.0,104.12,12.29,10.4,100.0,20.9,7,3,3,2,0.9422609221188205,-0.33487961217098616,False,False,True,False,False,False
2025-03-13 08:00:00,44.6,994.57,20.66,1257.0,900.0,3600.0,115.66,23.79,11.6,100.0,21.2,8,3,3,2,0.8169698930104421,-0.5766803221148671,False,False,True,False,False,False
2025-03-13 09:00:00,43.17,993.9,20.61,544.0,900.0,3600.0,128.64,33.57,13.4,100.0,21.7,9,3,3,3,0.631087944326053,-0.7757112907044197,False,False,True,False,False,False
2025-03-13 10:00:00,44.7,993.75,20.48,2381.0,900.0,3600.0,144.73,41.52,14.2,100.0,22.0,10,3,3,3,0.3984010898462414,-0.917211301505453,False,False,True,False,False,False
2025-03-13 11:00:00,45.3,992.72,20.29,178.0,900.0,3600.0,164.41,46.51,14.7,100.0,22.0,11,3,3,3,0.1361666490962471,-0.9906859460363306,False,False,True,False,False,False
2025-03-13 12:00:00,45.65,992.12,20.1,11.0,900.0,3600.0,186.74,47.41,,,22.0,12,2,3,0,-0.1361666490962464,-0.9906859460363308,False,False,True,False,False,False
2025-03-13 13:00:00,46.38,991.77,19.95,0.0,900.0,3600.0,208.25,43.86,,,21.8,13,2,3,3,-0.39840108984624156,-0.9172113015054529,False,False,True,False,False,False
2025-03-13 14:00:00,47.43,990.87,19.85,798.0,900.0,3600.0,225.74,36.92,,,21.7,14,2,3,3,-0.6310879443260528,-0.7757112907044198,False,False,True,False,False,False
2025-03-13 15:00:00,55.5,990.0,20.67,3506.0,900.0,3600.0,239.81,27.73,13.7,100.0,21.7,15,2,3,3,-0.816969893010442,-0.5766803221148672,False,False,True,False,False,False
2025-03-13 16:00:00,57.08,989.13,21.66,474.0,900.0,3600.0,251.41,17.24,14.0,100.0,21.6,16,2,3,3,-0.9422609221188204,-0.3348796121709864,False,False,True,False,False,False
2025-03-13 17:00:00,57.05,990.35,21.45,1443.0,900.0,3600.0,261.77,5.93,13.6,100.0,21.7,17,2,3,3,-0.9976687691905393,-0.06824241336467046,False,False,True,False,False,False
2025-03-13 18:00:00,55.37,990.53,22.04,2177.0,900.0,3600.0,269.87,-3.75,12.6,100.0,21.8,18,1,3,3,-0.979084087682323,0.2034560130526333,False,False,True,False,False,False
2025-03-13 19:00:00,57.45,991.3,22.2,1032.0,900.0,3600.0,280.3,-16.15,12.0,61.7,22.0,19,1,3,3,-0.8878852184023756,0.4600650377311516,False,False,True,False,False,False
2025-03-13 20:00:00,57.6,991.63,21.22,0.0,900.0,3600.0,293.1,-29.0,10.2,70.3,22.1,20,1,3,3,-0.730835964278124,0.6825531432186542,False,False,True,False,False,False
2025-03-13 21:00:00,56.88,992.2,20.6,0.0,900.0,3600.0,306.63,-39.01,9.6,98.4,22.0,21,1,3,3,-0.5195839500354336,0.8544194045464886,False,False,True,False,False,False
2025-03-14 07:00:00,52.43,994.38,19.67,28.0,900.0,3600.0,104.16,12.92,10.1,100.0,21.1,7,3,3,2,0.9422609221188205,-0.33487961217098616,False,False,False,True,False,False
2025-03-14 08:00:00,51.3,994.38,20.11,51.0,900.0,3600.0,115.88,24.53,10.0,100.0,21.0,8,3,3,2,0.8169698930104421,-0.5766803221148671,False,False,False,True,False,False
2025-03-14 09:00:00,51.03,995.5,20.2,56.0,900.0,3600.0,128.99,34.28,10.2,100.0,21.6,9,3,3,3,0.631087944326053,-0.7757112907044197,False,False,False,True,False,False
2025-03-14 10:00:00,51.94,995.45,19.76,0.0,900.0,3600.0,145.28,42.16,10.5,100.0,22.0,10,3,3,3,0.3984010898462414,-0.917211301505453,False,False,False,True,False,False
2025-03-14 11:00:00,52.28,995.45,19.61,7.0,900.0,3600.0,165.23,47.02,,,22.0,11,3,3,3,0.1361666490962471,-0.9906859460363306,False,False,False,True,False,False
2025-03-14 12:00:00,53.07,995.3,19.5,1040.0,900.0,3600.0,187.45,47.78,11.1,100.0,21.7,12,2,3,0,-0.1361666490962464,-0.9906859460363308,False,False,False,True,False,False
2025-03-14 13:00:00,53.13,995.6,19.39,0.0,900.0,3600.0,208.45,44.23,11.1,100.0,21.5,13,2,3,3,-0.39840108984624156,-0.9172113015054529,False,False,False,True,False,False
2025-03-14 14:00:00,53.14,995.75,19.39,0.0,900.0,3600.0,226.02,37.24,10.7,100.0,21.5,14,2,3,3,-0.6310879443260528,-0.7757112907044198,False,False,False,True,False,False
